workerid	question	response_end	trialnum	correct	time_on_slide_in_seconds	measure	response_start	type	response	language	enjoyment	gender	age	comments	assess	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes
21	Why do you think Tom Lyons puts so much time and energy into baseball camps instead of taking a vacation?	.	3	NA	8.846	free	Because	explanation	he enjoys helping people	english	1	Male	32		Yes	3	Windows	1050	1680	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3ZPBJO59KP1FKNZYWXGMVHVNLL9HDW	21	Approved	Mon Dec 01 23:30:07 PST 2014	Mon Dec 01 06:42:37 PST 2014	Mon Dec 01 06:50:07 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","insanely","outrageously"]}	3.2904166666666668
21	Please fill in the blank with your best guess:	, Tom Lyons would not hold baseball camps instead of taking a vacation.	4	NA	11.707	free	If it wasn&quotechart the case that	counterfactual	he were kind	english	1	Male	32		Yes	3	Windows	1050	1680	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3ZPBJO59KP1FKNZYWXGMVHVNLL9HDW	21	Approved	Mon Dec 01 23:30:07 PST 2014	Mon Dec 01 06:42:37 PST 2014	Mon Dec 01 06:50:07 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","insanely","outrageously"]}	3.2904166666666668
22	NA	NA	NA	NA	25.824	NA	NA	none	NA	english	2	Female	35		Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	308XBLVESI4ZUKFHE61AEV9T59VBRG	22	Approved	Mon Dec 01 23:30:12 PST 2014	Mon Dec 01 06:43:58 PST 2014	Mon Dec 01 06:50:12 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	3.6346166666666666
22	What kind of camps does Tom Lyons hold?	camps.	0	baseball	5.92	free	He holds	attention_check	baseball	english	2	Female	35		Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	308XBLVESI4ZUKFHE61AEV9T59VBRG	22	Approved	Mon Dec 01 23:30:12 PST 2014	Mon Dec 01 06:43:58 PST 2014	Mon Dec 01 06:50:12 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	3.6346166666666666
22	What position does Tom Lyons play?	.	1	pitcher	8.456	free	Tom Lyons is a	attention_check	pitcher	english	2	Female	35		Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	308XBLVESI4ZUKFHE61AEV9T59VBRG	22	Approved	Mon Dec 01 23:30:12 PST 2014	Mon Dec 01 06:43:58 PST 2014	Mon Dec 01 06:50:12 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	3.6346166666666666
22	During the off-season, about what percent of his free time do you think Tom Lyons spends working with children one-on-one and coaching them? (adjust the slider to answer)	NA	2	NA	19.009	slider	NA	amount	0.5	english	2	Female	35		Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	308XBLVESI4ZUKFHE61AEV9T59VBRG	22	Approved	Mon Dec 01 23:30:12 PST 2014	Mon Dec 01 06:43:58 PST 2014	Mon Dec 01 06:50:12 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	3.6346166666666666
22	Why do you think Tom Lyons puts so much time and energy into baseball camps instead of taking a vacation?	.	3	NA	13.186	free	Because	explanation	he likes helping kids	english	2	Female	35		Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	308XBLVESI4ZUKFHE61AEV9T59VBRG	22	Approved	Mon Dec 01 23:30:12 PST 2014	Mon Dec 01 06:43:58 PST 2014	Mon Dec 01 06:50:12 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	3.6346166666666666
22	Please fill in the blank with your best guess:	, Tom Lyons would not hold baseball camps instead of taking a vacation.	4	NA	10.32	free	If it wasn&quotechart the case that	counterfactual	he liked kids	english	2	Female	35		Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	308XBLVESI4ZUKFHE61AEV9T59VBRG	22	Approved	Mon Dec 01 23:30:12 PST 2014	Mon Dec 01 06:43:58 PST 2014	Mon Dec 01 06:50:12 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	3.6346166666666666
23	NA	NA	NA	NA	20.996	NA	NA	none	NA	English	1	Male	30	great survey	Yes	3	Windows	768	1366	Firefox	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3C44YUNSI1P7X4XMFAOR4QXE7CJPD9	23	Approved	Mon Dec 01 23:31:02 PST 2014	Mon Dec 01 06:48:02 PST 2014	Mon Dec 01 06:51:02 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	2.9509
23	What kind of camps does Tom Lyons hold?	camps.	0	baseball	28.549	free	He holds	attention_check	free baseball	English	1	Male	30	great survey	Yes	3	Windows	768	1366	Firefox	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3C44YUNSI1P7X4XMFAOR4QXE7CJPD9	23	Approved	Mon Dec 01 23:31:02 PST 2014	Mon Dec 01 06:48:02 PST 2014	Mon Dec 01 06:51:02 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	2.9509
23	What position does Tom Lyons play?	.	1	pitcher	14.251	free	Tom Lyons is a	attention_check	pitcher	English	1	Male	30	great survey	Yes	3	Windows	768	1366	Firefox	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3C44YUNSI1P7X4XMFAOR4QXE7CJPD9	23	Approved	Mon Dec 01 23:31:02 PST 2014	Mon Dec 01 06:48:02 PST 2014	Mon Dec 01 06:51:02 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	2.9509
23	During the off-season, about what percent of his free time do you think Tom Lyons spends working with children one-on-one and coaching them? (adjust the slider to answer)	NA	2	NA	14.072	slider	NA	amount	0.7	English	1	Male	30	great survey	Yes	3	Windows	768	1366	Firefox	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3C44YUNSI1P7X4XMFAOR4QXE7CJPD9	23	Approved	Mon Dec 01 23:31:02 PST 2014	Mon Dec 01 06:48:02 PST 2014	Mon Dec 01 06:51:02 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	2.9509
23	Why do you think Tom Lyons puts so much time and energy into baseball camps instead of taking a vacation?	.	3	NA	27.022	free	Because	explanation	he cares strongly for the sport	English	1	Male	30	great survey	Yes	3	Windows	768	1366	Firefox	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3C44YUNSI1P7X4XMFAOR4QXE7CJPD9	23	Approved	Mon Dec 01 23:31:02 PST 2014	Mon Dec 01 06:48:02 PST 2014	Mon Dec 01 06:51:02 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	2.9509
23	Please fill in the blank with your best guess:	, Tom Lyons would not hold baseball camps instead of taking a vacation.	4	NA	17.032	free	If it wasn&quotechart the case that	counterfactual	he was a pitcher	English	1	Male	30	great survey	Yes	3	Windows	768	1366	Firefox	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3C44YUNSI1P7X4XMFAOR4QXE7CJPD9	23	Approved	Mon Dec 01 23:31:02 PST 2014	Mon Dec 01 06:48:02 PST 2014	Mon Dec 01 06:51:02 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	2.9509
24	NA	NA	NA	NA	20.337	NA	NA	none	NA	english	1	Male	32		Yes	4	Mac	800	1280	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNXK88KKCI8ZYH1P6SOOM362F59VX	24	Approved	Mon Dec 01 23:31:45 PST 2014	Mon Dec 01 06:50:03 PST 2014	Mon Dec 01 06:51:45 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	1.6409833333333332
24	What kind of camps does Tom Lyons hold?	camps.	0	baseball	9.576	free	He holds	attention_check	baseball	english	1	Male	32		Yes	4	Mac	800	1280	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNXK88KKCI8ZYH1P6SOOM362F59VX	24	Approved	Mon Dec 01 23:31:45 PST 2014	Mon Dec 01 06:50:03 PST 2014	Mon Dec 01 06:51:45 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	1.6409833333333332
24	What position does Tom Lyons play?	.	1	pitcher	4.734	free	Tom Lyons is a	attention_check	pitcher	english	1	Male	32		Yes	4	Mac	800	1280	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNXK88KKCI8ZYH1P6SOOM362F59VX	24	Approved	Mon Dec 01 23:31:45 PST 2014	Mon Dec 01 06:50:03 PST 2014	Mon Dec 01 06:51:45 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	1.6409833333333332
24	During the off-season, about what percent of his free time do you think Tom Lyons spends working with children one-on-one and coaching them? (adjust the slider to answer)	NA	2	NA	5.955	slider	NA	amount	0.78	english	1	Male	32		Yes	4	Mac	800	1280	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNXK88KKCI8ZYH1P6SOOM362F59VX	24	Approved	Mon Dec 01 23:31:45 PST 2014	Mon Dec 01 06:50:03 PST 2014	Mon Dec 01 06:51:45 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	1.6409833333333332
24	Why do you think Tom Lyons puts so much time and energy into baseball camps instead of taking a vacation?	.	3	NA	14.871	free	Because	explanation	he wants to use his talent to give back to the community	english	1	Male	32		Yes	4	Mac	800	1280	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNXK88KKCI8ZYH1P6SOOM362F59VX	24	Approved	Mon Dec 01 23:31:45 PST 2014	Mon Dec 01 06:50:03 PST 2014	Mon Dec 01 06:51:45 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	1.6409833333333332
24	Please fill in the blank with your best guess:	, Tom Lyons would not hold baseball camps instead of taking a vacation.	4	NA	15.512	free	If it wasn&quotechart the case that	counterfactual	he cared about children	english	1	Male	32		Yes	4	Mac	800	1280	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNXK88KKCI8ZYH1P6SOOM362F59VX	24	Approved	Mon Dec 01 23:31:45 PST 2014	Mon Dec 01 06:50:03 PST 2014	Mon Dec 01 06:51:45 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","insanely","colossally"]}	1.6409833333333332
25	NA	NA	NA	NA	10.37	NA	NA	none	NA	English	2	Female	30		Yes	2	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3NOKK93PR188SJMW2RJ0GWGVTHIEE6	25	Approved	Mon Dec 01 23:34:30 PST 2014	Mon Dec 01 06:40:48 PST 2014	Mon Dec 01 06:54:30 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	1.0951
25	What kind of camps does Tom Lyons hold?	camps.	0	baseball	3.901	free	He holds	attention_check	2	English	2	Female	30		Yes	2	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3NOKK93PR188SJMW2RJ0GWGVTHIEE6	25	Approved	Mon Dec 01 23:34:30 PST 2014	Mon Dec 01 06:40:48 PST 2014	Mon Dec 01 06:54:30 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	1.0951
25	What position does Tom Lyons play?	.	1	pitcher	4.865	free	Tom Lyons is a	attention_check	pitcher	English	2	Female	30		Yes	2	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3NOKK93PR188SJMW2RJ0GWGVTHIEE6	25	Approved	Mon Dec 01 23:34:30 PST 2014	Mon Dec 01 06:40:48 PST 2014	Mon Dec 01 06:54:30 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	1.0951
25	During the off-season, about what percent of his free time do you think Tom Lyons spends working with children one-on-one and coaching them? (adjust the slider to answer)	NA	2	NA	4.976	slider	NA	amount	0.12	English	2	Female	30		Yes	2	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3NOKK93PR188SJMW2RJ0GWGVTHIEE6	25	Approved	Mon Dec 01 23:34:30 PST 2014	Mon Dec 01 06:40:48 PST 2014	Mon Dec 01 06:54:30 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	1.0951
25	Why do you think Tom Lyons puts so much time and energy into baseball camps instead of taking a vacation?	.	3	NA	7.239	free	Because	explanation	he wants to look good.	English	2	Female	30		Yes	2	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3NOKK93PR188SJMW2RJ0GWGVTHIEE6	25	Approved	Mon Dec 01 23:34:30 PST 2014	Mon Dec 01 06:40:48 PST 2014	Mon Dec 01 06:54:30 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	1.0951
25	Please fill in the blank with your best guess:	, Tom Lyons would not hold baseball camps instead of taking a vacation.	4	NA	14.125	free	If it wasn&quotechart the case that	counterfactual	he was a baseball player	English	2	Female	30		Yes	2	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3NOKK93PR188SJMW2RJ0GWGVTHIEE6	25	Approved	Mon Dec 01 23:34:30 PST 2014	Mon Dec 01 06:40:48 PST 2014	Mon Dec 01 06:54:30 PST 2014	Mon Dec 01 09:44:55 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	1.0951
